"BehaviorSpace results (NetLogo 6.2.0)"
"crested_newt.nlogo"
"scenarios"
"09/23/2021 22:58:44:593 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","capacity","mean-juvenile-mortality-prob","mortality-decrease-with-buffer","number-of-startind","movement-energy","cropland-movement-cost","woodland-movement-cost","mean-number-of-female-offspring","scenario","mean-adult-mortality-prob","[step]","total-newts","occupied-ponds","pond0","pond1","pond2","pond3","pond4","pond5","pond6"
"856","30","0.45","0.08","50","300","5","1","2.5","corridors","0.18","100","17","2","4","13","0","0","0","0","0"
"859","30","0.45","0.08","50","300","5","1","2.5","corridors","0.18","100","7","3","0","1","3","0","0","3","0"
"858","30","0.45","0.08","50","300","5","1","2.5","corridors","0.18","100","17","4","0","6","2","0","5","4","0"
"852","30","0.45","0.08","50","300","5","1","2.5","buffers","0.18","100","30","4","19","5","0","0","0","4","2"
"853","30","0.45","0.08","50","300","5","1","2.5","buffers","0.18","100","41","4","0","12","9","0","7","13","0"
"860","30","0.45","0.08","50","300","5","1","2.5","corridors","0.18","100","25","3","0","10","5","0","0","10","0"
"857","30","0.45","0.08","50","300","5","1","2.5","corridors","0.18","100","37","3","13","10","14","0","0","0","0"
"854","30","0.45","0.08","50","300","5","1","2.5","buffers","0.18","100","71","5","7","16","21","0","8","19","0"
"863","30","0.45","0.08","50","350","5","1","2.5","buffers","0.18","100","42","5","0","5","8","0","6","14","9"
"855","30","0.45","0.08","50","300","5","1","2.5","buffers","0.18","100","50","7","2","6","3","8","6","11","14"
"865","30","0.45","0.08","50","350","5","1","2.5","buffers","0.18","100","42","5","9","14","0","6","6","7","0"
"870","30","0.45","0.08","50","350","5","1","2.5","corridors","0.18","100","9","2","0","6","3","0","0","0","0"
"861","30","0.45","0.08","50","350","5","1","2.5","buffers","0.18","100","55","5","0","7","12","15","13","8","0"
"869","30","0.45","0.08","50","350","5","1","2.5","corridors","0.18","100","51","4","0","16","12","0","12","11","0"
"862","30","0.45","0.08","50","350","5","1","2.5","buffers","0.18","100","51","6","7","3","15","0","4","19","3"
"864","30","0.45","0.08","50","350","5","1","2.5","buffers","0.18","100","34","3","0","17","0","10","7","0","0"
"868","30","0.45","0.08","50","350","5","1","2.5","corridors","0.18","100","28","4","0","6","11","7","0","4","0"
"867","30","0.45","0.08","50","350","5","1","2.5","corridors","0.18","100","24","4","0","8","4","0","1","11","0"
"866","30","0.45","0.08","50","350","5","1","2.5","corridors","0.18","100","52","5","0","14","7","0","7","13","11"
"877","30","0.45","0.08","50","500","5","1","2.5","corridors","0.18","100","32","4","0","10","4","11","0","7","0"
"871","30","0.45","0.08","50","500","5","1","2.5","buffers","0.18","100","55","6","13","7","2","9","0","17","7"
"880","30","0.45","0.08","50","500","5","1","2.5","corridors","0.18","100","41","5","0","9","6","0","1","14","11"
"879","30","0.45","0.08","50","500","5","1","2.5","corridors","0.18","100","16","3","0","5","9","2","0","0","0"
"878","30","0.45","0.08","50","500","5","1","2.5","corridors","0.18","100","53","5","11","4","13","0","11","14","0"
"872","30","0.45","0.08","50","500","5","1","2.5","buffers","0.18","100","57","4","0","15","0","9","20","13","0"
"876","30","0.45","0.08","50","500","5","1","2.5","corridors","0.18","100","39","5","0","9","9","0","1","10","10"
"873","30","0.45","0.08","50","500","5","1","2.5","buffers","0.18","100","57","6","6","5","0","7","14","18","7"
"874","30","0.45","0.08","50","500","5","1","2.5","buffers","0.18","100","68","6","14","13","0","8","11","9","13"
"881","30","0.45","0.08","50","450","5","1","2.5","buffers","0.18","100","52","5","0","8","20","3","12","9","0"
"875","30","0.45","0.08","50","500","5","1","2.5","buffers","0.18","100","51","5","0","17","18","0","10","4","2"
"882","30","0.45","0.08","50","450","5","1","2.5","buffers","0.18","100","69","7","1","13","5","11","15","9","15"
"886","30","0.45","0.08","50","450","5","1","2.5","corridors","0.18","100","42","4","0","4","13","13","0","12","0"
"888","30","0.45","0.08","50","450","5","1","2.5","corridors","0.18","100","28","4","0","7","2","0","5","14","0"
"890","30","0.45","0.08","50","450","5","1","2.5","corridors","0.18","100","27","4","0","7","11","0","4","5","0"
"883","30","0.45","0.08","50","450","5","1","2.5","buffers","0.18","100","55","6","10","14","15","0","9","2","5"
"887","30","0.45","0.08","50","450","5","1","2.5","corridors","0.18","100","55","5","0","19","4","0","9","6","17"
"889","30","0.45","0.08","50","450","5","1","2.5","corridors","0.18","100","25","2","0","17","8","0","0","0","0"
"885","30","0.45","0.08","50","450","5","1","2.5","buffers","0.18","100","65","6","14","9","11","0","3","12","16"
"884","30","0.45","0.08","50","450","5","1","2.5","buffers","0.18","100","56","6","7","5","13","0","8","13","10"
"891","30","0.45","0.08","50","500","5","1","2.5","buffers","0.18","100","64","6","12","4","0","4","20","5","19"
"900","30","0.45","0.08","50","500","5","1","2.5","corridors","0.18","100","24","4","0","7","0","8","3","6","0"
"893","30","0.45","0.08","50","500","5","1","2.5","buffers","0.18","100","52","4","0","19","0","0","19","7","7"
"898","30","0.45","0.08","50","500","5","1","2.5","corridors","0.18","100","58","5","14","11","16","0","10","7","0"
"897","30","0.45","0.08","50","500","5","1","2.5","corridors","0.18","100","43","6","0","11","5","7","6","7","7"
"892","30","0.45","0.08","50","500","5","1","2.5","buffers","0.18","100","17","2","0","12","5","0","0","0","0"
"896","30","0.45","0.08","50","500","5","1","2.5","corridors","0.18","100","46","4","0","11","17","0","8","10","0"
"894","30","0.45","0.08","50","500","5","1","2.5","buffers","0.18","100","39","4","0","7","0","6","5","21","0"
"899","30","0.45","0.08","50","500","5","1","2.5","corridors","0.18","100","51","7","11","5","1","13","15","5","1"
"895","30","0.45","0.08","50","500","5","1","2.5","buffers","0.18","100","35","3","0","16","9","0","0","10","0"
"907","30","0.45","0.08","50","550","5","1","2.5","corridors","0.18","100","41","6","0","4","16","2","2","8","9"
"906","30","0.45","0.08","50","550","5","1","2.5","corridors","0.18","100","31","4","0","10","8","0","6","7","0"
"901","30","0.45","0.08","50","550","5","1","2.5","buffers","0.18","100","56","6","10","11","0","4","20","3","8"
"909","30","0.45","0.08","50","550","5","1","2.5","corridors","0.18","100","61","4","0","15","12","0","0","16","18"
"908","30","0.45","0.08","50","550","5","1","2.5","corridors","0.18","100","26","5","0","10","4","0","5","4","3"
"902","30","0.45","0.08","50","550","5","1","2.5","buffers","0.18","100","72","6","8","13","5","0","12","19","15"
"903","30","0.45","0.08","50","550","5","1","2.5","buffers","0.18","100","66","6","6","17","0","6","8","12","17"
"910","30","0.45","0.08","50","550","5","1","2.5","corridors","0.18","100","57","6","7","14","8","0","8","7","13"
"904","30","0.45","0.08","50","550","5","1","2.5","buffers","0.18","100","64","6","5","14","11","0","11","14","9"
"905","30","0.45","0.08","50","550","5","1","2.5","buffers","0.18","100","74","6","21","9","8","0","15","9","12"
"911","30","0.45","0.08","50","600","5","1","2.5","buffers","0.18","100","93","7","18","14","5","13","13","18","12"
"916","30","0.45","0.08","50","600","5","1","2.5","corridors","0.18","100","58","6","5","20","5","14","6","8","0"
"913","30","0.45","0.08","50","600","5","1","2.5","buffers","0.18","100","46","6","0","11","2","6","4","10","13"
"914","30","0.45","0.08","50","600","5","1","2.5","buffers","0.18","100","61","6","11","9","0","11","7","15","8"
"912","30","0.45","0.08","50","600","5","1","2.5","buffers","0.18","100","79","7","15","5","16","18","6","2","17"
"919","30","0.45","0.08","50","600","5","1","2.5","corridors","0.18","100","23","3","0","6","12","0","0","5","0"
"917","30","0.45","0.08","50","600","5","1","2.5","corridors","0.18","100","43","4","0","20","1","0","10","12","0"
"920","30","0.45","0.08","50","600","5","1","2.5","corridors","0.18","100","37","5","0","8","8","0","14","4","3"
"918","30","0.45","0.08","50","600","5","1","2.5","corridors","0.18","100","58","5","0","12","0","12","11","13","10"
"915","30","0.45","0.08","50","600","5","1","2.5","buffers","0.18","100","72","6","9","14","13","17","11","8","0"
"922","30","0.45","0.08","50","650","5","1","2.5","buffers","0.18","100","48","5","6","10","0","0","9","13","10"
"926","30","0.45","0.08","50","650","5","1","2.5","corridors","0.18","100","71","6","0","20","11","12","3","12","13"
"927","30","0.45","0.08","50","650","5","1","2.5","corridors","0.18","100","44","5","0","4","15","9","7","9","0"
"928","30","0.45","0.08","50","650","5","1","2.5","corridors","0.18","100","33","5","4","9","0","5","0","5","10"
"921","30","0.45","0.08","50","650","5","1","2.5","buffers","0.18","100","97","7","23","17","2","6","10","22","17"
"929","30","0.45","0.08","50","650","5","1","2.5","corridors","0.18","100","47","6","0","10","2","11","7","7","10"
"930","30","0.45","0.08","50","650","5","1","2.5","corridors","0.18","100","45","6","0","5","7","9","4","6","14"
"923","30","0.45","0.08","50","650","5","1","2.5","buffers","0.18","100","62","7","6","15","3","4","16","11","7"
"924","30","0.45","0.08","50","650","5","1","2.5","buffers","0.18","100","53","6","4","3","0","5","12","9","20"
"925","30","0.45","0.08","50","650","5","1","2.5","buffers","0.18","100","58","7","5","9","12","7","7","13","5"
"931","30","0.45","0.08","50","700","5","1","2.5","buffers","0.18","100","71","6","0","14","10","7","9","14","17"
"936","30","0.45","0.08","50","700","5","1","2.5","corridors","0.18","100","43","6","4","7","3","12","3","14","0"
"932","30","0.45","0.08","50","700","5","1","2.5","buffers","0.18","100","67","7","7","8","11","5","16","8","12"
"934","30","0.45","0.08","50","700","5","1","2.5","buffers","0.18","100","59","7","14","14","6","3","8","1","13"
"939","30","0.45","0.08","50","700","5","1","2.5","corridors","0.18","100","51","5","6","13","2","0","16","0","14"
"938","30","0.45","0.08","50","700","5","1","2.5","corridors","0.18","100","73","5","0","19","10","11","19","14","0"
"940","30","0.45","0.08","50","700","5","1","2.5","corridors","0.18","100","38","5","0","8","14","0","8","2","6"
"937","30","0.45","0.08","50","700","5","1","2.5","corridors","0.18","100","40","5","0","10","2","9","0","10","9"
"933","30","0.45","0.08","50","700","5","1","2.5","buffers","0.18","100","82","7","9","17","5","11","13","15","12"
"941","30","0.45","0.08","50","750","5","1","2.5","buffers","0.18","100","55","6","0","7","10","11","14","9","4"
"935","30","0.45","0.08","50","700","5","1","2.5","buffers","0.18","100","73","7","15","10","7","9","8","8","16"
"947","30","0.45","0.08","50","750","5","1","2.5","corridors","0.18","100","63","7","2","8","11","18","8","9","7"
"942","30","0.45","0.08","50","750","5","1","2.5","buffers","0.18","100","65","6","5","14","0","3","12","16","15"
"946","30","0.45","0.08","50","750","5","1","2.5","corridors","0.18","100","33","5","0","16","6","0","3","7","1"
"944","30","0.45","0.08","50","750","5","1","2.5","buffers","0.18","100","90","7","11","17","14","11","12","7","18"
"948","30","0.45","0.08","50","750","5","1","2.5","corridors","0.18","100","38","6","9","5","5","9","0","4","6"
"949","30","0.45","0.08","50","750","5","1","2.5","corridors","0.18","100","32","4","5","5","14","0","0","8","0"
"950","30","0.45","0.08","50","750","5","1","2.5","corridors","0.18","100","41","7","5","12","1","4","6","7","6"
"945","30","0.45","0.08","50","750","5","1","2.5","buffers","0.18","100","65","7","11","13","5","11","18","5","2"
"951","30","0.45","0.08","50","800","5","1","2.5","buffers","0.18","100","61","5","18","10","0","7","11","15","0"
"943","30","0.45","0.08","50","750","5","1","2.5","buffers","0.18","100","61","7","16","4","10","5","12","9","5"
"956","30","0.45","0.08","50","800","5","1","2.5","corridors","0.18","100","51","6","6","14","7","4","4","16","0"
"952","30","0.45","0.08","50","800","5","1","2.5","buffers","0.18","100","65","6","15","2","0","18","15","8","7"
"957","30","0.45","0.08","50","800","5","1","2.5","corridors","0.18","100","77","7","5","19","9","11","1","20","12"
"954","30","0.45","0.08","50","800","5","1","2.5","buffers","0.18","100","67","7","16","15","7","5","14","8","2"
"958","30","0.45","0.08","50","800","5","1","2.5","corridors","0.18","100","63","7","19","14","4","8","8","8","2"
"953","30","0.45","0.08","50","800","5","1","2.5","buffers","0.18","100","71","7","17","16","4","8","13","2","11"
"955","30","0.45","0.08","50","800","5","1","2.5","buffers","0.18","100","79","7","3","6","17","22","13","3","15"
"959","30","0.45","0.08","50","800","5","1","2.5","corridors","0.18","100","42","7","6","3","8","7","5","6","7"
"960","30","0.45","0.08","50","800","5","1","2.5","corridors","0.18","100","63","7","4","19","3","7","16","3","11"
"961","30","0.45","0.08","50","850","5","1","2.5","buffers","0.18","100","42","6","15","4","1","11","9","0","2"
"966","30","0.45","0.08","50","850","5","1","2.5","corridors","0.18","100","47","6","5","13","8","4","5","12","0"
"962","30","0.45","0.08","50","850","5","1","2.5","buffers","0.18","100","71","7","17","3","10","13","2","12","14"
"967","30","0.45","0.08","50","850","5","1","2.5","corridors","0.18","100","58","7","9","5","9","1","14","8","12"
"965","30","0.45","0.08","50","850","5","1","2.5","buffers","0.18","100","59","7","1","7","6","9","11","17","8"
"963","30","0.45","0.08","50","850","5","1","2.5","buffers","0.18","100","56","6","7","11","0","6","10","9","13"
"968","30","0.45","0.08","50","850","5","1","2.5","corridors","0.18","100","48","6","0","10","15","8","5","4","6"
"969","30","0.45","0.08","50","850","5","1","2.5","corridors","0.18","100","55","6","10","10","5","0","6","7","17"
"970","30","0.45","0.08","50","850","5","1","2.5","corridors","0.18","100","50","6","7","18","7","0","5","12","1"
"964","30","0.45","0.08","50","850","5","1","2.5","buffers","0.18","100","60","7","15","12","6","8","8","5","6"
"971","30","0.45","0.08","50","900","5","1","2.5","buffers","0.18","100","101","7","17","16","9","22","15","9","13"
"977","30","0.45","0.08","50","900","5","1","2.5","corridors","0.18","100","63","7","7","14","13","14","5","2","8"
"972","30","0.45","0.08","50","900","5","1","2.5","buffers","0.18","100","76","7","10","18","8","5","13","9","13"
"973","30","0.45","0.08","50","900","5","1","2.5","buffers","0.18","100","66","7","8","5","9","3","14","20","7"
"978","30","0.45","0.08","50","900","5","1","2.5","corridors","0.18","100","58","5","0","12","3","0","8","25","10"
"976","30","0.45","0.08","50","900","5","1","2.5","corridors","0.18","100","52","7","4","14","8","3","4","8","11"
"979","30","0.45","0.08","50","900","5","1","2.5","corridors","0.18","100","33","6","3","5","1","11","0","6","7"
"974","30","0.45","0.08","50","900","5","1","2.5","buffers","0.18","100","65","7","7","7","7","19","9","6","10"
"980","30","0.45","0.08","50","900","5","1","2.5","corridors","0.18","100","59","7","10","6","8","6","12","4","13"
"975","30","0.45","0.08","50","900","5","1","2.5","buffers","0.18","100","57","7","6","3","10","6","15","10","7"
"981","30","0.45","0.08","50","950","5","1","2.5","buffers","0.18","100","73","7","7","11","3","9","17","9","17"
"986","30","0.45","0.08","50","950","5","1","2.5","corridors","0.18","100","28","5","10","3","0","2","0","11","2"
"990","30","0.45","0.08","50","950","5","1","2.5","corridors","0.18","100","55","7","11","8","13","3","6","9","5"
"982","30","0.45","0.08","50","950","5","1","2.5","buffers","0.18","100","72","7","11","14","8","6","10","13","10"
"988","30","0.45","0.08","50","950","5","1","2.5","corridors","0.18","100","71","7","15","18","10","4","5","10","9"
"989","30","0.45","0.08","50","950","5","1","2.5","corridors","0.18","100","54","7","2","17","8","1","5","15","6"
"984","30","0.45","0.08","50","950","5","1","2.5","buffers","0.18","100","81","7","16","9","5","14","17","13","7"
"987","30","0.45","0.08","50","950","5","1","2.5","corridors","0.18","100","61","6","0","13","4","17","3","13","11"
"983","30","0.45","0.08","50","950","5","1","2.5","buffers","0.18","100","83","7","22","9","12","16","7","10","7"
"985","30","0.45","0.08","50","950","5","1","2.5","buffers","0.18","100","86","7","5","13","11","15","11","18","13"
"991","30","0.45","0.08","50","1000","5","1","2.5","buffers","0.18","100","83","7","21","16","4","3","16","12","11"
"992","30","0.45","0.08","50","1000","5","1","2.5","buffers","0.18","100","70","7","2","12","18","4","9","14","11"
"1001","30","0.45","0.1","50","50","5","1","2.5","buffers","0.18","100","25","3","8","0","0","0","0","13","4"
"1000","30","0.45","0.08","50","1000","5","1","2.5","corridors","0.18","100","52","5","0","7","0","13","10","20","2"
"993","30","0.45","0.08","50","1000","5","1","2.5","buffers","0.18","100","87","7","12","12","11","18","9","20","5"
